Address	Latitude	Longitude
שדה בוקר, באר שבע	30.873611	34.793098
חוני המעגל 49, צפת	32.968945	35.512303
"בסמ""ה בסמ""ה 1, אל-עריאן"	32.498076	35.125094
עגור, עגור	31.697475	34.912024
קרית ספר 12, אופקים	31.3010828	34.624884
החלוץ, אשקלון	31.6624224	34.5848548
אמרי נועם 1, יהודה	31.7931601	35.1893732
קבוץ גלויות, קרית מלאכי	31.730885	34.749726
"ביל""ו 17, תל-אביב"	32.0695569	34.7799431
האגס 4, יזרעאל	32.618577	35.287175
ירדן 79, יזרעאל	32.6402436	35.083691
לבון פנחס 3, חולון	32.0096177	34.769991
תל תאומים, תל תאומים	32.442537	35.496409
המעפיל 9, דן-צפון	33.0085568	35.0895755
תבואות הארץ 11, תל אביב - יפו	32.112164	34.82848329999999
התחיה 2, תל-אביב	32.0513975	34.7601605
המיסדים אבן יהודה, אבן יהודה	32.2697294	34.8853487
שד שרת משה 1, ירושלים	31.7566796	35.1833727
נחל רפאים 17, יהודה	31.74186291920196	35.13786111736394
דרך הטייסים, באר שבע	31.3029879	34.6296218
הקשת, באר שבע	31.2235188	34.8094214
הברוש 3, פתח תקווה	32.0810632	34.9181065
אל ג'אבה, כרמיאל	32.914671	35.292417
גן השומרון, חדרה	32.465007	34.999047
גבעת השלושה, גבעת השלושה	32.09634	34.920628
רותם, יזרעאל	32.562589	35.319425
לילינבלום 68, גדרה	31.8181074	34.77755870000001
הירדן 29, קרית שמונה	33.2052941	35.5763274
נחל הצבי 43, יזרעאל	32.6828365	35.24097860000001
מוזס נח 10, דן	31.9936687	34.7595209
ההסתדרות, קדימה-צורן	32.2707823	34.9126623
בעל שם טוב 11, אשקלון	31.6596933	34.5646712
מגן, באר שבע	31.2688434	34.8107375
אבו עוביידה, באר שבע	31.2521018	34.7867691
בן אליעזר 35, השרון (נתניה)	32.3202387	34.8578549
התמר 2, אבו גוש	31.8012256	35.1144114
גינת החולה 52, מודיעין-מכבים-רע	31.8959402	35.0193816
אינשטיין, רמלה-לוד	31.947851	34.882759
חטיבת הנגב 15, אילת	29.55460739999999	34.948671
בוסקילה יצחק, אשקלון	31.6687885	34.5742523
שוהם 526, ירושלים	31.731659	35.183855
המכבים, קרית אתא	32.8084566	35.126266
דובנוב 13, מרכז-צפון	31.9692095	34.7971645
"תרפ""ד 45, דן"	32.13597	34.837975
ירושלים 85, בני ברק	32.0825727	34.8258294
שד ויצמן 4, קרית מוצקין	32.8329873	35.0744886
כפר ראש הנקרה 1, כפר ראש הנקרה	33.08609	35.113455
רח 18, קריות	32.841667	35.071389
חרמון 34, ראש העין	32.0930521	34.9629251
ההגנה 13, ירושלים	31.8045048	35.2377359
לילך 1, קריות	32.841667	35.071389
ירושלים 31, קרית אונו	32.0569474	34.8615614
ברש אשר 5, דן-צפון	33.239637	35.653953
מרגולין 18, רחובות	31.8962901	34.8248847
"בית""ר 8, ירושלים"	31.7540798	35.2243527
ברנר 15, אשקלון	31.6687885	34.5742523
אמסטרדם 16, פתח תקווה	32.0845556	34.8659516
ז'ילבר 14, נתניה	32.321458	34.853196
בני יהודה 1, כנרת	32.798262	35.69107
פטל 1, רחובות	31.8943652	34.8115292
גולדה מאיר, מרכז-צפון	32.0859532	34.972178
בית אלעזרי, בית אלעזרי	31.844717	34.806627
העליה השניה 54 אבת גלים, חיפה	32.8323606	34.9781651
הרשנזון 52, רחובות	31.8894443	34.8095901
בושם 2, תל-אביב	32.044785	34.8097454
"פעמי תשז, פעמי תש""ז"	31.437967	34.692875
ריחאניה, ריחאניה	33.049922	35.487062
רמבה אייזיק, נתניה	32.3173666	34.8538481
שביל גזית 5, גבעתיים	32.0761719	34.8091475
רמת אגוז, כנרת	32.8244321	35.5879975
עין חנוך 91 קרית ישמח משה, גני תקווה	32.061762	34.86934
המעפילים 12, נהריה	33.009519	35.0898566
ניצנה 13, בת ים	32.0255016	34.7594482
אורח חיים, נשר	32.7637916	35.0487104
אבו תלול, באר שבע	31.142612	34.913514
כרכום 12, יזרעאל	32.562589	35.319425
חיל הנדסה, נתיבות	31.425091	34.581547
נויפלד 10 א, דן-צפון	33.239637	35.653953
רבי יהודה הנשיא 24 ב, מרכז-דרום	30.829562	35.0388164
"רמבם 53 ביה""ס תפוז, פרדסיה"	32.3077001	34.9146319
רח' צבר 91, נשר	32.7685124	35.0456782
נצרת ת.ד. 02, נצרת	32.699635	35.303546
אלעזר המודעי 21, יהודה	31.7624657	35.2134316
הגיבורים 33, בת ים	32.031618	34.7565772
שבטי ישראל 14, רחובות	31.8943652	34.8115292
הרב ניסנבוים יצחק 2, דן-דרום	32.0227896	34.790598
חטיבת אלכסנדרוני, השרון (נתניה)	32.2998249	34.8514198
רום יעל 10, פתח תקווה	32.0993539	34.8818144
קדושי מצרים 32, פתח תקווה	32.0345261	34.8923197
שרת שכון גיורא, רמלה	31.93438	34.856995
מורדות טבריה, כנרת	32.78453700000001	35.522787
העליה השניה 72 בת גלים, חיפה	32.8320917	34.9752403
מוכרי הסיגריות 4, דן-דרום	32.0131749	34.7553477
משעול נורית 10, כרמיאל	32.9076674	35.299683
יפה נוף 1, יהודה	32.0790454	34.8115952
כפר עזה, כפר עזה	31.5016951	34.4668445
הרדוף, הרדוף	32.763717	35.174663
זכרון שמואל 3, מרכז-דרום	31.9254293	35.0439693
נירים 1, באר שבע	31.2521018	34.7867691
שד הבנים 10, איילון	32.8428719	35.0954715
חוסנייה, עכו	32.900573	35.322507
גולן, רמלה-לוד	31.9486368	34.8845128
רמת פנקס, רמת פנקס	32.034813	34.84148
חורפיש 1, חורפיש	33.015808	35.353527
מעלה יצחק, יזרעאל	32.7154634	35.3370523
החצב 9, איילון	32.0302136	34.8644329
גינת החולה 52, מודיעין-מכבים-רעו	31.8959402	35.0193816
רח הנביאים, אור עקיבא	32.5090181	34.9199977
אלעזר המודעי 71, ירושלים	31.7624657	35.2134316
שברץ 24, רעננה	32.1828356	34.8827374
אילניה, אילניה	32.753908	35.408188
"הרמב""ם, נתיבות"	31.4243156	34.5927829
רינה, ריינה	32.719924	35.317654
שיבולים, באר שבע	31.396398	34.608144
הדקל 15, בנימינה-גבעת עדה	32.5159661	35.003688
תל אביב - יפו הצפירה 20, כדים	32.0599963	34.7842424
אשד 22, באר שבע	31.2521018	34.7867691
שד הפרחים 18, אשדוד	31.7881612	34.6522277
נאות סמדר נאות סמדר, שיטים	30.049079	35.028106
שדמות דבורה 1, כנרת	32.694584	35.440015
יקנעם מושבה, יקנעם )מושבה(	32.655859	35.115152
ברנפלד 51, תל אביב - יפו	32.0693869	34.7660567
המתמיד 17, נשר	32.7747552	35.0337395
אבו רובייעה (שבט )אבו רו, כחלה	61.52401	105.318756
מדרך עוז, יזרעאל	32.59464800000001	35.157976
טללים טללים, באר שבע	30.991511	34.771261
בן זכאי, בן זכאי	31.85722299999999	34.727432
רמת הגולן 68, ראש העין	32.08877	34.9568603
דרך יצחק רבין 2, גן יבנה	31.7923	34.7216729
השקד 17, מגדל העמק	32.6725339	35.2355351
אום בטין, אום בטין	31.27674369999999	34.8829215
אדורה, אדורה	31.552219	35.017634
רקפות, יזרעאל	32.6405482	35.3391332
כנרת קבוצה מועדון לחבר, כנרת )קבוצה(	32.7142102	35.5627477
יהדות ספרד 17, אשקלון	31.6766618	34.58324950000001
אשדות יעקב (מאוחד), אשדות יעקב (מא	32.664808	35.582769
ברקאי, חדרה	32.476096	35.031044
קדם 40, תל-אביב	32.0468852	34.7485468
מעלה אורט 15, עכו	32.9122027	35.2831044
הקונגרס הציוני 39, יזרעאל	32.6079248	35.2802973
שבזי 182, פתח תקווה	32.080299	34.8915997
דרך המבואות, פתח תקווה	32.043765	34.925026
השיטה, נשר	32.76789	35.037605
מצדה 314, פרדס חנה-כרכור	32.4641595	34.9570913
הסהר 281, באר שבע	31.2521018	34.7867691
ההסתדרות 6, השרון (נתניה)	32.3340501	34.855828
דן 46, צפת	32.970231	35.512101
אהוד 81 אחוזה, חיפה	32.7944165	34.9875294
ורדימון יצחק 6, אשקלון	31.7816509	34.6474104
סורוצקין 38 א, ירושלים	31.79750079999999	35.2058236
חתם סופר, צפת	32.9682733	35.4931385
קרן היסוד 16, אשדוד	31.7989526	34.6420656
שער אפרים 1, השרון (נתניה)	32.290662	34.999448
בית שקמה, אשקלון	31.637735	34.610074
יקינטון 7, יזרעאל	32.7246331	35.335326
דרך הגיא 2, יהודה	31.77595	35.3028199
כפר יחזקאל, יזרעאל	32.566949	35.360888
ש נוה מרחב, חדרה	32.468335	34.961827
בית אברהם אבינו ו, חברון	31.532569	35.09982600000001
ניר יפה, ניר יפה	32.568982	35.244896
שכ עופר, מנחמיה	32.667515	35.557392
יציאת אירופה 42 תקומה ב', כפר סבא	32.1713844	34.9212277
הרצליה 33 הדר, חיפה	32.8142088	34.9920024
רח המפלס פ.יא הספ, כפר סבא	32.1777114	34.9166294
גלבוע, יזרעאל	32.5656671	35.4124355
יפת 52, תל אביב - יפו	32.0488412	34.7525991
"דרך ד""ר פלד ישראל, מרכז-דרום"	31.9521108	34.906551
אלון יגאל 31, תל אביב - יפו	32.056348	34.7916032
אלישמע, אלישמע	32.154778	34.930461
גורדון 9, הוד השרון	32.176545	34.899222
ניר עציון 1, חדרה	32.699125	34.992526
הנשיא יצחק בן צבי 138, דן-צפון	32.1745495	34.8082087
שפירא 1, נהריה	33.0085361	35.0980514
אורנים 4, רכסים	32.7500673	35.100316
זכרון יעקב 60, פתח תקווה	32.1000385	34.8727859
ההסתדרות 4, אשקלון	31.6613423	34.5617944
שלמה בן יוסף, קרית עקרון	31.859149	34.82583
הדקל 30, אבן יהודה	32.2713858	34.8865452
הא באייר 111, ראש העין	32.0955438	34.9714002
ברנר 15, אשדוד	31.7970979	34.6516242
גרשון מאיר 26, ירושלים	31.8187419	35.2468242
ניצני עוז, ניצני עוז	32.306084	35.003278
אל-רום, צפת	32.964648	35.495997
ועידת קטוביץ 47, תל אביב - יפו	32.0956758	34.7917066
שד רפאל סויסה 40, רחובות	31.8446019	34.8508516
קרול יעקב 11, פתח תקווה	32.0926734	34.8779617
דוד ילין 41, ירושלים	31.786522	35.2138626
כפר רות, כפר רות	31.910378	35.035309
שכ 13, רהט	31.393062	34.746264
מקוה ישראל, מקווה ישראל	32.0283105	34.7778564
עיינות, עיינות	31.91579999999999	34.768097
כנסת מרדכי 8, ביתר עילית	31.6966827	35.1066114
יהודה הלוי, טבריה	32.7890532	35.5335639
אוסישקין 7, רמת השרון	32.1390311	34.8408152
תלתן 2, רמלה-לוד	31.9613147	34.8827274
גמזו, מרכז-דרום	31.927217	34.941128
השקד, אשקלון	31.6795362	34.5675503
אבנר 20, מרכז-צפון	31.9247595	34.8112199
בצרון, ביצרון	31.804309	34.712911
רח 5097 16, יזרעאל	32.6953393	35.2846608
ככר הקרן, מעלה אדומים	31.7801076	35.2959352
שד עמק איילון 34, רמלה-לוד	32.0006798	34.9457219
שבזי 157, פתח תקווה	32.080299	34.8915997
מגשימים, פתח תקווה	32.0884572	34.8536749
עיר עתיקה 12 78, עכו	32.921918	35.068105
אבשלום, באר שבע	31.2674088	34.7669839
שער מנשה, חדרה	32.450256	35.01492
ש פלוס 200, טבריה	32.783186	35.517528
בית חנן, רחובות	31.935211	34.775596
ההגנה 8, כנרת	32.8244321	35.5879975
בת חפר, בת חפר	32.333714	35.013729
דרך חלמית 90, יהודה	31.7431233	35.05913779999999
פסטלוצי 34, תל-אביב	32.0464812	34.7580603
יוספטל גיורא 26, יזרעאל	32.611605	35.2891054
הדר 17, דן-צפון	32.910259	35.296754
חבצלת 4, נשר	32.7724462	35.0322988
כרכום 3, אלפי מנשה	32.1730083	35.0151083
טוניק יצחק 12 פ.זאב מזרח, ירושלים	31.8205408	35.2516753
נתן 16, רמת גן	32.0823886	34.8172457
רמות גלעד, קצרין	32.9954623	35.6841756
יצחק שדה 1, אזור	32.0264243	34.8075107
ניר דוד )תל עמל(, ניר דוד )תל עמל(	32.504062	35.457622
סמ שמגר, אשקלון	31.6861454	34.5688282
מגדל עוז, מגדל עוז	31.640932	35.143139
אשדות יעקב (מאוחד), כנרת	32.664808	35.582769
התקוה 78, תל אביב - יפו	32.0491176	34.7894147
חנקין 60, השרון (נתניה)	32.2825804	34.9175203
יפעת 1, יפעת	32.6757843	35.2291202
גבעולים, באר שבע	31.397604	34.593821
האלה 8, קריות	32.841667	35.071389
שד דואני, יבנה	31.8730063	34.73989
המורה, בנימינה-גבעת עד	32.5197153	34.9496403
יהודה הנשיא 2, השרון (נתניה)	32.338623	34.8545979
הערבה 2, מרכז-צפון	31.8748765	34.7368736
רחמילביץ משה 1, ירושלים	31.8222822	35.23802999999999
נווה דניאל, יהודה	31.67632	35.143293
הרי גולן 2, אשדוד	31.7832002	34.6330982
כורזין, דימונה	31.0550617	35.0395224
יערה, יערה	33.068013	35.18608
שמרת, שמרת	32.95148	35.094955
שכ אליהו, יזרעאל	32.562589	35.319425
שומרה, עכו	33.08247	35.28196200000001
406 שכונת השוק, נצרת	32.7025645	35.2972499
טורעאן, יזרעאל	32.775137	35.378344
עין גב, עין גב	32.783393	35.640119
הבנים / המלאכה, הוד השרון	32.1562741	34.8847754
מרווה 8, עכו	32.9415178	35.0771891
הרצל, באר שבע	31.2409338	34.7891303
אלוף אלון יגאל 42, דן-צפון	32.1686138	34.8502799
היסמין 3, חדרה	32.4269498	34.911221
בית רימון, בית רימון	32.781845	35.327738
רשפון הפרחים 28, ארסוף	32.212841	34.815977
דבורה הנביאה 2, ירושלים	31.7843987	35.2240058
אלסהלאת 5, עכו	32.933052	35.082678
עידן, עידן	30.806291	35.299946
מנדס 55, רמת גן	32.0544015	34.8481786
הנביאים 14, קרית אתא	32.8001682	35.1058043
נווה איתן 1, יזרעאל	32.7182206	35.2492198
הדישון 25, ירושלים	31.7541048	35.1817836
ראם 25, ראשון לציון	31.9548816	34.8143341
צדקיהו 6 כרמליה, חיפה	32.7989838	34.9806744
התזמורת 17, ראשון לציון	31.9688728	34.7753739
"ע ילבון בי""ס, עיילבון"	32.8385293	35.4014032
שד בן גוריון, לוד	31.941363	34.889851
סער, עכו	33.028689	35.109232
ערערה-בנגב ערערה-בנגב, באר שבע	31.160927	35.019757
נועם 7, תל-אביב	32.0510856	34.7572436
רפאל יצחק 4, ירושלים	31.72382589999999	35.2160508
אום אל-פחם, אום אל-פחם	32.517127	35.148529
דרך האגם, עומר	31.260789	34.8402008
אקסודוס, לוד	31.955366	34.9002132
כפר טרומן, רמלה-לוד	31.980493	34.927696
הספורטאים, באר שבע	31.2521018	34.7867691
יער אודם 17, יזרעאל	32.6373427	35.0890739
להב, באר שבע	31.379363	34.871311
קדיש לוז 55, קריות	32.8459294	35.0895267
גבע, גבע	32.56653000000001	35.37216
מקדונלד 13, נתניה	32.3346069	34.8531889
הרצל 118, צפת	32.9594023	35.4950789
שכ עין ג'ראר, חדרה	32.510051	35.142063
גן שורק, רחובות	31.944011	34.758322
ביאליק 17, נתניה	32.331882	34.8542682
תימורים, תימורים	31.716336	34.761356
"רש""י 120, פתח תקווה"	32.087899	34.878613
שניר, צפת	32.9675536	35.4967439
רבי שמעון בר יוחאי 21, מודיעין עילית	31.932477	35.042265
אחיעזר, מרכז-דרום	31.981671	34.871821
שד ירושלים, אשקלון	31.7022663	34.5809529
גינת החולה 12, מרכז-דרום	31.8959402	35.0193816
קפלן 71, חולון	32.0283112	34.7719611
התאנה 7, נשר	32.7676141	35.0161484
